"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"259","EC_2","Entpd1",0.460741154243802,4.3252130756062e-08,0.000925984867356531,0.843,0.589
"260","EC_2","Ier5",0.463601724678413,4.48040787677332e-08,0.000959210522338401,0.886,0.737
"261","EC_2","Mecom",0.431117228005663,4.50554885071378e-08,0.000964592953449312,0.471,0.161
"262","EC_2","Xbp1",0.565720790509735,6.26090420485314e-08,0.00134039698121701,0.886,0.757
"263","EC_2","Auts2",0.432440583812721,6.46136602211961e-08,0.00138331385167559,0.586,0.288
"264","EC_2","Mast4",0.471245191483014,7.30560815037782e-08,0.00156405764891439,0.943,0.795
"265","EC_2","Clec2d",0.415849599509615,1.05447042207326e-07,0.00225751572661665,0.971,0.931
"266","EC_2","Spns2",0.456188419891373,1.87132071310542e-07,0.0040063105146874,0.586,0.315
"267","EC_2","Trim30a",0.469963168582056,1.91014449910354e-07,0.00408942835813078,0.743,0.476
"268","EC_2","Mt2",0.763370556079917,2.22835168028743e-07,0.00477067811232736,0.629,0.455
"269","EC_2","Abcg2",0.457807491307462,2.25488168672659e-07,0.00482747620311296,0.829,0.676
"270","EC_2","Bpgm",0.687674127326221,2.25561051906557e-07,0.00482903656026748,0.571,0.371
"271","EC_2","Pcdh7",0.423627453733966,2.68295522526173e-07,0.00574393884176284,0.329,0.103
"272","EC_2","Stom",0.512884007967245,2.83672650836771e-07,0.00607314778176442,0.543,0.268
"273","EC_2","Fzd6",0.511322460605324,2.93821665104105e-07,0.00629042802821379,0.643,0.38
"274","EC_2","Mt1",0.772163585642857,4.90672160037638e-07,0.0105048002742458,0.786,0.692
"275","EC_2","Osmr",0.478680624221179,4.96353602184266e-07,0.0106264342691629,0.857,0.656
"276","EC_2","Swap70",0.440184493238991,5.23019673372933e-07,0.0111973281872411,0.843,0.71
"277","EC_2","Avpi1",0.488820391766135,5.73776731367627e-07,0.0122839860418495,0.443,0.274
"278","EC_2","Btg1",0.439375595548006,5.87985977104146e-07,0.0125881917838227,0.914,0.871
"279","EC_2","Mal",0.748366505019381,6.64087009586608e-07,0.0142174387882397,0.529,0.232
"280","EC_2","P2ry6",0.425579476923739,7.08026251712005e-07,0.0151581340229023,0.257,0.058
"281","EC_2","Rnf125",0.453564843888172,1.22509236215892e-06,0.0262280023814602,0.8,0.529
"282","EC_2","Zfp36",0.56048223460681,1.2261435313488e-06,0.0262505068626465,0.771,0.62
"283","EC_2","Arid5b",0.447786011067612,1.58968813462088e-06,0.0340336332740985,0.757,0.478
"284","EC_2","Csf2rb",0.68555357710044,2.39056146467611e-06,0.0511795303972509,0.343,0.121
"285","EC_2","Gpcpd1",0.555377346312267,2.49935516774749e-06,0.053508694786306,0.657,0.455
"286","EC_2","Tnfaip3",0.48554362735621,3.85020680437586e-06,0.0824290774748828,0.671,0.393
"287","EC_2","Errfi1",0.613731756265576,4.08154325161493e-06,0.0873817594738241,0.843,0.701
"288","EC_2","Htra1",0.571716005437015,4.37913478913217e-06,0.0937528967005306,0.386,0.149
"289","EC_2","Atp8b1",0.413959814238,5.14045861988547e-06,0.110052078593128,0.3,0.092
"290","EC_2","Ifi202b",0.708986717143795,1.33060613250408e-05,0.284869466907799,0.671,0.458
"291","EC_2","Gadd45g",0.438396161024105,2.77130618341712e-05,0.593308940807771,0.914,0.759
"292","EC_2","Rgs3",0.427379014961543,4.67874410122944e-05,1,0.643,0.437
"293","EC_2","Smim3",0.452710212527724,5.35359367123947e-05,1,0.371,0.196
"294","EC_2","Slc30a1",0.42412018188773,7.90653555064339e-05,1,0.657,0.44
"295","EC_2","Fas",0.485396751582776,0.000149870148771661,1,0.614,0.451
"296","EC_2","Adamts4",0.469913150340919,0.000928419879673518,1,0.586,0.5
"297","EC_2","Bmp4",0.559111177275612,0.00144699575177967,1,0.429,0.283
"298","EC_2","Serpina3g",0.691640172903262,0.00257035993145497,1,0.429,0.245
"299","EC_2","Ripk3",0.41259580183193,0.00421208688755373,1,0.443,0.292
"300","EC_2","Cyr61",0.473208214472668,0.00554791909978536,1,0.5,0.393
"301","EC_3","Hilpda",1.46259636958224,1.98714063521243e-76,4.25426938592629e-72,0.979,0.671
"302","EC_3","Car8",1.12479822884264,3.31102229673158e-64,7.08856763507265e-60,0.881,0.256
"303","EC_3","Fam174b",1.11628182805967,2.19238022382077e-63,4.69366682117788e-59,0.953,0.443
"304","EC_3","Emp2",1.02299394460519,2.45827134748123e-56,5.26291312782257e-52,0.877,0.329
"305","EC_3","Ramp3",1.00937529863558,6.36724308674998e-55,1.3631630724423e-50,0.966,0.513
"306","EC_3","Smad6",0.965680314835454,6.93935023819151e-55,1.48564549249442e-50,0.881,0.303
"307","EC_3","Plvap",0.834905098838613,5.25242901095476e-52,1.12449252695531e-47,1,0.917
"308","EC_3","Rgs9",0.654636043210335,2.20062806967277e-51,4.71132463436242e-47,0.636,0.075
"309","EC_3","Srgn",0.755273465352503,3.4950080012054e-48,7.48246262978065e-44,1,0.777
"310","EC_3","Cd24a",0.95410752796769,3.65435065138189e-48,7.82359930954349e-44,0.962,0.531
"311","EC_3","Id4",0.86969957414959,1.78407661920903e-46,3.8195296340646e-42,0.852,0.277
"312","EC_3","Timp3",0.763723154304002,4.23254738353926e-45,9.06146069341919e-41,1,0.964
"313","EC_3","Tsc22d1",0.915119914827979,4.7249408219156e-45,1.01156258056391e-40,0.996,0.782
"314","EC_3","Cd81",0.683575557024789,2.91435780612083e-44,6.23934862712408e-40,0.996,0.904
"315","EC_3","Egfl7",0.698711688537275,2.15919607239781e-43,4.62262287139648e-39,1,0.922
"316","EC_3","Nrip1",0.738365119811189,6.46979513161381e-42,1.3851184397272e-37,0.962,0.689
"317","EC_3","Sh3bp5",0.783661957238548,1.33714142723351e-41,2.86268608156422e-37,0.945,0.671
"318","EC_3","Slc1a1",0.678085512648545,4.65671319433028e-41,9.9695572777417e-37,0.716,0.176
"319","EC_3","Plpp1",0.806295733239689,8.13648052267089e-41,1.74193911509861e-36,0.983,0.749
"320","EC_3","Nrarp",0.906004946104295,1.04716333847774e-39,2.24187199134699e-35,0.742,0.228
"321","EC_3","Ihh",0.90040983107132,2.39324185257095e-38,5.12369148216914e-34,0.466,0.039
"322","EC_3","Gnai2",0.536594677615904,2.93652718224305e-38,6.28681104446416e-34,0.992,0.92
"323","EC_3","Got1",0.804005894689667,3.99199531723507e-38,8.54646277466856e-34,0.843,0.386
"324","EC_3","Avl9",0.85558694488375,7.24874571282519e-38,1.55188396965874e-33,0.86,0.42
"325","EC_3","Igfbp3",0.844735564780883,1.70759281279716e-37,3.65578545291745e-33,0.962,0.567
"326","EC_3","Dhrs3",0.644601501088324,1.04123786922991e-35,2.22918615423432e-31,0.881,0.433
"327","EC_3","Six3",0.498063768743396,1.30359129742629e-35,2.79085860865994e-31,0.619,0.137
"328","EC_3","Cyp26b1",0.989145351163565,2.13212428886454e-35,4.56466489003009e-31,0.636,0.148
"329","EC_3","Pdia5",0.66322612872937,4.94989382967917e-35,1.05972276999601e-30,0.644,0.155
"330","EC_3","Esm1",0.474296235871829,5.79908124458368e-35,1.24152530365292e-30,0.839,0.347
"331","EC_3","Ybx1",0.508983728168127,1.24125527828401e-34,2.65740342527823e-30,0.996,0.938
"332","EC_3","Kcnk5",0.568270745067743,1.3931449581447e-34,2.98258404089199e-30,0.589,0.119
"333","EC_3","Cx3cl1",0.69393298713793,1.10838224544374e-33,2.37293554927051e-29,0.758,0.269
"334","EC_3","Npr3",0.498431494249263,3.3386577023405e-33,7.14773227494078e-29,0.415,0.036
"335","EC_3","Esam",0.505714590414545,1.22807536771521e-32,2.62918655474149e-28,1,0.738
"336","EC_3","Stc1",0.828594586526763,1.90817476934158e-32,4.08521136368339e-28,0.911,0.531
"337","EC_3","Fam167b",0.530296167243512,4.71582192839394e-32,1.00961031664986e-27,0.919,0.484
"338","EC_3","Eml1",0.576643720988584,2.79892211187872e-30,5.99221234932115e-26,0.657,0.194
"339","EC_3","Emcn",0.510798941267032,1.43292507248099e-29,3.06774928767455e-25,0.996,0.946
"340","EC_3","Prss23",0.533958629043135,1.4670054442217e-28,3.14071195553424e-24,0.979,0.689
"341","EC_3","Aqp1",0.439285641871205,1.5961002206794e-28,3.41709096245252e-24,0.835,0.386
"342","EC_3","Impdh1",0.610694314012487,4.46445484829589e-28,9.55795138471666e-24,0.686,0.244
"343","EC_3","Ripply3",0.550031120276445,6.53535689180286e-28,1.39915455696607e-23,0.513,0.109
"344","EC_3","F2r",0.631751764907323,2.88855022865918e-27,6.18409718453643e-23,0.792,0.368
"345","EC_3","Wfdc1",0.580711135475986,3.42025130736392e-27,7.32241602393542e-23,0.462,0.08
"346","EC_3","Nmb",0.477294398478448,4.19935936031365e-27,8.9904084544955e-23,0.534,0.124
"347","EC_3","Apoe",0.682337346092379,3.0245376744051e-26,6.47523270713388e-22,0.975,0.744
"348","EC_3","Tspan15",0.564095494268149,4.59647447874146e-26,9.84059221153759e-22,0.733,0.301
"349","EC_3","Fem1c",0.54653581884952,5.20449283547051e-26,1.11422987114588e-21,0.758,0.339
"350","EC_3","Gda",0.47192109486978,1.33547210485199e-25,2.85911222927762e-21,0.606,0.187
"351","EC_3","Slc23a2",0.474897054839272,2.15340091356889e-25,4.61021601585964e-21,0.644,0.223
"352","EC_3","Mfng",0.506828351314778,2.48942293777944e-25,5.329605567492e-21,0.716,0.29
"353","EC_3","Ccrl2",0.759423329493882,2.68423233062505e-25,5.74667299663518e-21,0.631,0.215
"354","EC_3","Cotl1",0.549943183078204,3.05913519713033e-25,6.54930254353632e-21,0.886,0.531
"355","EC_3","Plaur",0.536790344380572,6.22674114627697e-25,1.33308301200644e-20,0.992,0.868
"356","EC_3","Hopx",0.571963398258516,1.14833472051179e-24,2.4584698031437e-20,0.445,0.088
"357","EC_3","Cldn5",0.501011941424883,1.88741714004073e-24,4.04077135511319e-20,0.992,0.811
"358","EC_3","Cdc42ep2",0.590336831694848,2.44572357640863e-24,5.23604960473324e-20,0.826,0.453
"359","EC_3","Slc6a6",0.462300231376357,2.62615373990338e-24,5.62233254175914e-20,0.869,0.472
"360","EC_3","Tspan13",0.466283264615096,3.53200204331853e-24,7.56166317454064e-20,0.898,0.534
"361","EC_3","Hic1",0.563885632261622,1.69208060702134e-23,3.62257537157199e-19,0.475,0.114
"362","EC_3","Exoc3l2",0.523304287710934,2.23847785503141e-23,4.79235723983675e-19,0.742,0.332
"363","EC_3","Ctsl",0.591204760302377,2.61438763363105e-23,5.59714248484072e-19,0.979,0.902
"364","EC_3","Vat1",0.513599977642755,2.95699927923389e-23,6.33063975691183e-19,0.763,0.36
"365","EC_3","Itm2b",0.427158660001881,4.27082523070785e-23,9.14340973642243e-19,1,0.987
"366","EC_3","Nrp1",0.428376827508945,2.06774773351145e-22,4.42684112267466e-18,0.843,0.453
"367","EC_3","Ifngr2",0.53084743599543,2.81448478397856e-22,6.0255304740197e-18,0.767,0.378
"368","EC_3","Snx18",0.524092539453457,5.14590328436627e-22,1.10168643414997e-17,0.636,0.254
"369","EC_3","Akap12",0.688997467268129,8.95902107411312e-22,1.91803682175688e-17,0.945,0.754
"370","EC_3","Hes1",0.534826166568302,1.9259576720794e-21,4.12328278015478e-17,0.983,0.785
"371","EC_3","Gng2",0.508556200170116,2.28519789036434e-21,4.89238016348101e-17,0.559,0.192
"372","EC_3","Cmc2",0.568338700499422,5.73661509725389e-21,1.22815192617108e-16,0.568,0.194
"373","EC_3","Sec11a",0.505319643578799,1.97577852558893e-20,4.22994424543334e-16,0.831,0.534
"374","EC_3","Smpdl3a",0.488936800360093,5.17165356399424e-20,1.10719931151553e-15,0.797,0.443
"375","EC_3","Wars",0.464210584637726,5.66928594429619e-20,1.21373742781437e-15,0.763,0.386
"376","EC_3","Ddah2",0.478049481297583,8.98125538290663e-20,1.92279696492648e-15,0.78,0.422
"377","EC_3","Cebpb",0.476997533931973,1.02971350497115e-19,2.20451364279274e-15,0.979,0.858
"378","EC_3","Ramp2",0.595969495774435,1.7749633391543e-19,3.80001901279543e-15,0.958,0.795
"379","EC_3","Acer2",0.52920294804575,1.90363188472714e-19,4.07548550201234e-15,0.754,0.391
"380","EC_3","Tuba1a",0.444214344521543,2.41428979004608e-19,5.16875301150966e-15,0.86,0.549
"381","EC_3","Eva1b",0.452960292608888,3.45709660404108e-19,7.40129811959154e-15,0.754,0.391
"382","EC_3","Apln",0.551080121254487,3.7708571550127e-19,8.07302808316668e-15,0.275,0.031
"383","EC_3","Neu1",0.44666582414761,4.4260854355769e-19,9.47580630902659e-15,0.581,0.22
"384","EC_3","Ipmk",0.49304697978766,1.4021551189096e-18,3.00187389407356e-14,0.623,0.285
"385","EC_3","Ostf1",0.445859199669814,2.74272553752784e-18,5.87190110329336e-14,0.915,0.655
"386","EC_3","BC028528",0.443388709665851,4.80551326184858e-18,1.02881233422916e-13,0.72,0.363
"387","EC_3","Marcksl1",0.487460553787404,6.55089528780409e-18,1.40248117216598e-13,0.966,0.795
"388","EC_3","Nid1",0.431390543689158,2.94029830678168e-17,6.2948846449889e-13,0.742,0.404
"389","EC_3","Spry4",0.450781040744678,3.06385081282236e-17,6.55939820517139e-13,0.627,0.275
"390","EC_3","Ipo11",0.505451191293384,4.40425252593122e-17,9.42906423276615e-13,0.792,0.477
"391","EC_3","Inhbb",0.442053081655914,5.72459115590462e-17,1.22557772056762e-12,0.869,0.557
"392","EC_3","Hspb8",0.435526836226774,6.95947463952523e-17,1.48995392557596e-12,0.686,0.334
"393","EC_3","Rhoc",0.425964810563969,1.31461624957112e-16,2.81446192870682e-12,0.97,0.858
"394","EC_3","Vgll4",0.433433086815502,2.00466189946845e-15,4.291780660572e-11,0.72,0.412
"395","EC_3","Ltc4s",0.520899251103232,2.83055921305817e-14,6.05994421923624e-10,0.453,0.171
"396","EC_3","Maff",0.450843045137581,3.78450819140951e-14,8.10225358698862e-10,0.894,0.746
"397","EC_3","Agpat5",0.486165995060628,5.05218416205655e-14,1.08162210725469e-09,0.682,0.381
"398","EC_3","Camk2n1",0.43140184641373,5.57015667425607e-14,1.19251484239148e-09,0.763,0.482
"399","EC_3","Ucp2",0.432089454116153,9.77686089231106e-14,2.09312814843487e-09,0.648,0.347
"400","EC_3","Ctgf",0.439814471210767,5.92862401129626e-07,0.0126925911457842,0.386,0.189
"401","EC_4","Itm2a",1.06943970765814,1.22426956352607e-38,2.62103870855296e-34,0.768,0.687
"402","EC_4","Sox17",1.35737453038721,1.14102563241703e-28,2.44282177644161e-24,0.542,0.208
"403","EC_4","Sparcl1",0.916762882949382,1.85528106621724e-28,3.97197123466449e-24,0.606,0.527
"404","EC_4","Sparc",0.600316892053765,3.91340478350961e-24,8.37820830101571e-20,0.97,0.983
"405","EC_4","Hsp90aa1",0.605551462209782,1.57539333781051e-23,3.37275959691853e-19,0.916,0.955
"406","EC_4","Arl6ip5",0.507606409627644,1.47824637845966e-21,3.16477767164428e-17,0.833,0.835
"407","EC_4","Hspa8",0.683304845501415,1.20904650290023e-20,2.58844765805911e-16,0.951,0.976
"408","EC_4","Plscr2",0.773895702441184,2.39563764561642e-20,5.12882063550019e-16,0.586,0.344
"409","EC_4","Myct1",0.539206383084027,2.58018614942152e-20,5.52392052729654e-16,0.581,0.513
"410","EC_4","Pcdh17",0.627433410380367,1.07174699093619e-19,2.29450313289529e-15,0.502,0.232
"411","EC_4","Dynll1",0.451961146879005,3.88387207221966e-19,8.31498171941508e-15,0.951,0.95
"412","EC_4","H2afz",0.459280547205651,1.87107772511941e-18,4.00579030170814e-14,0.911,0.969
"413","EC_4","Trim25",0.487712098150386,1.02943565995009e-17,2.20391880438715e-13,0.596,0.532
"414","EC_4","Id1",0.779525703835322,1.99069400000477e-17,4.26187678461021e-13,0.798,0.661
"415","EC_4","Pbx1",0.545100532050133,2.07846247593042e-16,4.44978031471943e-12,0.527,0.482
"416","EC_4","Tinagl1",0.568917127989391,2.13566349476743e-16,4.5722419759476e-12,0.67,0.613
"417","EC_4","Tiparp",0.492330038898806,2.14948525241752e-16,4.60183297690067e-12,0.808,0.804
"418","EC_4","Fabp4",2.06997754703621,6.1020300938814e-16,1.30638362279907e-11,0.365,0.124
"419","EC_4","Pltp",0.596269114783497,1.14506778296617e-15,2.45147561655228e-11,0.685,0.635
"420","EC_4","Ly6c1",0.610728733629396,1.40051486644522e-15,2.99836227757257e-11,0.709,0.63
"421","EC_4","Fam129b",0.443532440817224,4.72577213211367e-15,1.01174055576422e-10,0.764,0.702
"422","EC_4","Calm2",0.322079166397091,9.01449416797676e-15,1.92991305642214e-10,0.828,0.862
"423","EC_4","Rgcc",0.69401737697998,2.62185588140589e-14,5.61313125650186e-10,0.818,0.788
"424","EC_4","Thrsp",0.464378418528198,5.32459175704246e-14,1.13994184926522e-09,0.261,0.048
"425","EC_4","Hspb1",0.482261183927389,6.11702009524452e-14,1.3095928321909e-09,0.803,0.792
"426","EC_4","Dnaja1",0.440177814188631,7.25301011122554e-14,1.55279693471228e-09,0.877,0.919
"427","EC_4","Klf2",0.821654099501764,4.21459976359596e-13,9.02303663388258e-09,0.744,0.687
"428","EC_4","Col13a1",0.504924655659492,4.65506962928642e-13,9.9660385693393e-09,0.438,0.308
"429","EC_4","Jam3",0.46008731047742,1.59732360561921e-12,3.41971010727016e-08,0.488,0.337
"430","EC_4","Irx3",0.306038064049772,1.04303041139124e-11,2.2330238077475e-07,0.547,0.613
"431","EC_4","Meis2",0.49693373326211,1.12708042782541e-11,2.41296648793141e-07,0.296,0.103
"432","EC_4","Tpst2",0.294693255675137,1.52728250886928e-11,3.26975912323824e-07,0.744,0.802
"433","EC_4","Sema7a",0.424647919176626,1.68392975887207e-11,3.60512522076921e-07,0.764,0.723
"434","EC_4","Hspg2",0.374155784941659,1.74417175585196e-11,3.73409731210346e-07,0.7,0.673
"435","EC_4","Kitl",0.483063335962457,6.14397601688515e-11,1.31536382545494e-06,0.64,0.504
"436","EC_4","Cxcl12",0.478652294170297,6.86562784299432e-11,1.46986226490665e-06,0.276,0.313
"437","EC_4","Abca1",0.320823487029335,1.05363871111735e-10,2.25573511663114e-06,0.655,0.671
"438","EC_4","Pqlc1",0.301595771276713,2.19595767035905e-10,4.7013257764717e-06,0.68,0.685
"439","EC_4","Ddx5",0.290467148609323,2.44895507210252e-10,5.24296791386427e-06,0.98,0.99
"440","EC_4","Tet3",0.338096847826411,2.6134862538686e-10,5.59521272090728e-06,0.369,0.327
"441","EC_4","Syne1",0.381827704464766,5.54603646704643e-10,1.18735094722997e-05,0.379,0.205
"442","EC_4","Cavin1",0.291727993174883,6.85506944025764e-10,1.46760181646476e-05,0.557,0.589
"443","EC_4","Grasp",0.347196418984768,1.24924829235314e-09,2.67451566909884e-05,0.591,0.573
"444","EC_4","Tuba1c",0.448271618075317,1.5484715764045e-09,3.3151227979244e-05,0.429,0.305
"445","EC_4","Osgin1",0.402373504656884,2.94750344794306e-09,6.3103101317013e-05,0.305,0.155
"446","EC_4","Col4a1",0.328803892801083,3.36674849238374e-09,7.20787184734434e-05,0.852,0.907
"447","EC_4","Noct",0.389515764651168,6.237351490584e-09,0.000133535458061913,0.507,0.473
"448","EC_4","Sgk1",0.448408511690997,7.81777965664217e-09,0.000167370844669052,0.833,0.842
"449","EC_4","Smco4",0.434106797649139,9.87077415450081e-09,0.000211323403873708,0.429,0.339
"450","EC_4","Socs2",0.431766269286461,1.04388581360915e-08,0.000223485513835583,0.429,0.258
"451","EC_4","Tdrp",0.396719542542037,1.10563475899625e-08,0.000236705345553507,0.419,0.282
"452","EC_4","Pop5",0.320387096093196,1.24606787452416e-08,0.000266770671256878,0.478,0.427
"453","EC_4","Nedd9",0.309922230454258,1.40690485078717e-08,0.000301204259505025,0.788,0.79
"454","EC_4","Hspa5",0.287515687098139,1.51431511524086e-08,0.000324199723021917,0.946,0.971
"455","EC_4","Irf2bpl",0.296790636180957,2.26169333279404e-08,0.000484205925617876,0.611,0.635
"456","EC_4","Mat2a",0.300065894040703,3.35867434692057e-08,0.000719058590932224,0.872,0.893
"457","EC_4","Frmd4a",0.336523292108954,3.42310830710661e-08,0.000732853257468453,0.374,0.308
"458","EC_4","Wsb1",0.325616122447146,3.86230786357686e-08,0.00082688149051317,0.567,0.523
"459","EC_4","Oasl1",0.352430538946312,5.27326182907718e-08,0.00112895262498713,0.532,0.523
"460","EC_4","Irx5",0.327194424114375,7.34810497923458e-08,0.00157315579500433,0.35,0.305
"461","EC_4","Gpihbp1",0.676878199542891,9.78045626076966e-08,0.00209389788086818,0.261,0.15
"462","EC_4","Ifit1",0.408474517798584,2.16615137496566e-07,0.00463751347866397,0.562,0.527
"463","EC_4","Uchl3",0.328970341784584,3.82691031248253e-07,0.00819303228799386,0.443,0.468
"464","EC_4","Ahcyl2",0.294853218177059,4.19583905165191e-07,0.00898287182568157,0.325,0.239
"465","EC_4","S100a13",0.298376960696196,4.30918452383954e-07,0.00922553314708808,0.842,0.811
"466","EC_4","Cyp1a1",1.01706945838137,4.68617583225573e-07,0.0100326338392763,0.266,0.115
"467","EC_4","Gm13889",0.529323204909254,5.91354752866819e-07,0.0126603139041257,0.453,0.363
"468","EC_4","Itga1",0.343190152093053,1.14329602755632e-06,0.0244768246539533,0.291,0.224
"469","EC_4","Oaf",0.373866602013098,1.47226982873488e-06,0.0315198247633851,0.325,0.21
"470","EC_4","Cd93",0.290877883130474,1.5292773786867e-06,0.0327402994003036,0.773,0.783
"471","EC_4","Cmpk2",0.297497376548925,1.72595190670391e-06,0.036950904370624,0.399,0.272
"472","EC_4","Clu",0.398335028001362,1.81154484793635e-06,0.0387833636494694,0.281,0.301
"473","EC_4","Cited2",0.291766603707128,2.7256066529852e-06,0.0583525128337602,0.488,0.461
"474","EC_4","Rflnb",0.331233251036929,2.99981169657714e-06,0.06422296861202,0.532,0.456
"475","EC_4","Prnp",0.334588708539788,3.96514925053337e-06,0.0848898803046689,0.478,0.458
"476","EC_4","Btg2",0.419985075756115,4.19071862393254e-06,0.0897190950197717,0.571,0.554
"477","EC_4","Lpar6",0.336322025230163,4.68703166756199e-06,0.100344660970835,0.739,0.716
"478","EC_4","Gm42418",0.782914072870571,5.13770717426905e-06,0.109993172893926,0.961,0.981
"479","EC_4","AY036118",0.590580145070194,6.01199502470467e-06,0.128710801483902,0.369,0.346
"480","EC_4","Stn1",0.308007760870816,6.15870811052552e-06,0.131851781938241,0.394,0.322
"481","EC_4","Mt1",0.31757253746621,6.21419396585194e-06,0.133039678614924,0.68,0.714
"482","EC_4","Efnb2",0.314003741343883,7.51069424970157e-06,0.160796453191861,0.507,0.449
"483","EC_4","Pdgfb",0.322904101050958,1.39857725397268e-05,0.299421404303012,0.261,0.186
"484","EC_4","Jam2",0.306985498736335,1.65712187679025e-05,0.354773222602024,0.512,0.425
"485","EC_4","Ccnd1",0.355963978878483,1.69892465400022e-05,0.363722779174907,0.365,0.246
"486","EC_4","Nr4a2",0.299941980779108,2.53954020771511e-05,0.543690163069728,0.33,0.274
"487","EC_4","Hbegf",0.343493295512809,3.09741347558007e-05,0.663125250986938,0.788,0.821
"488","EC_4","Gadd45g",0.339408857281968,3.86477251472825e-05,0.827409147678171,0.749,0.79
"489","EC_4","Ednrb",0.296313411010455,4.13845903626411e-05,0.886002695073784,0.7,0.733
"490","EC_4","Nes",0.28658908372513,4.87542973475053e-05,1,0.473,0.465
"491","EC_4","Ubc",0.310716118228898,5.14189768238712e-05,1,0.966,0.99
"492","EC_4","Hspa1a",1.06698874395579,5.39472261408796e-05,1,0.291,0.313
"493","EC_4","Sgpl1",0.290735140788419,0.000105433221076507,1,0.36,0.298
"494","EC_4","Epha2",0.306492652832545,0.0001737623503519,1,0.379,0.339
"495","EC_4","Igfbp7",0.372975401571864,0.000262943787876146,1,0.961,0.95
"496","EC_4","Esm1",0.431529654666148,0.000266046141726612,1,0.571,0.516
"497","EC_4","Vwa1",0.306766241943848,0.00029268425682959,1,0.345,0.329
"498","EC_4","Tob1",0.303015015041452,0.000330425531305987,1,0.291,0.203
"499","EC_4","Mal",0.381565585404919,0.00838760091747895,1,0.31,0.243
"500","EC_4","Hspa1b",0.495967851548827,0.00993928112632716,1,0.266,0.265
